vpID,scenID,choice,locPos,note,prozent,anzahl,photoID,sex,geschlecht,alter,internetnutzung,arztbesuche,
Heel26,21,,2,1.3,97,28,36,m,m,18,7,4,
Heel26,21,,3,1.4,83,102,25,m,m,18,7,4,
Heel26,21,4,4,1.1,98,24,29,m,m,18,7,4,
Heel26,26,,1,1.2,95,8,20,f,m,18,7,4,
Heel26,26,,2,1.2,100,36,,m,m,18,7,4,
Heel26,26,3,3,1.2,97,6,34,m,m,18,7,4,
Heel26,26,,4,1.1,97,27,,m,m,18,7,4,
Heel26,32,1,1,2.1,78,48,,f,m,18,7,4,
Heel26,32,,2,2.0,73,8,22,f,m,18,7,4,
Heel26,32,,3,1.9,66,35,,f,m,18,7,4,
Heel26,32,,4,2.3,73,31,,f,m,18,7,4,
Heel26,19,1,1,1.7,86,13,34,m,m,18,7,4,
Heel26,19,,2,2.0,69,50,29,m,m,18,7,4,
Heel26,19,,3,1.6,87,13,31,m,m,18,7,4,
Heel26,19,,4,1.9,73,20,39,m,m,18,7,4,
Heel26,14,,1,1.2,99,12,,f,m,18,7,4,
Heel26,14,2,2,1.1,95,13,,m,m,18,7,4,
Heel26,14,,3,1.5,87,22,,m,m,18,7,4,
Heel26,14,,4,1.5,90,46,,m,m,18,7,4,
Heel26,7,,1,1.9,70,89,,m,m,18,7,4,
Heel26,7,,2,1.4,84,5,,m,m,18,7,4,
Heel26,7,,3,1.7,85,9,,f,m,18,7,4,
Heel26,7,4,4,2.1,69,96,,f,m,18,7,4,
Heel26,6,1,1,1.4,90,47,,m,m,18,7,4,
Heel26,6,,2,2.0,69,118,,m,m,18,7,4,
Heel26,6,,3,1.7,89,45,,f,m,18,7,4,
Heel26,6,,4,2.4,76,89,,f,m,18,7,4,
Heel26,20,,1,1.9,69,21,37,m,m,18,7,4,
Heel26,20,,2,2.4,75,38,35,m,m,18,7,4,
Heel26,20,,3,1.2,99,12,24,f,m,18,7,4,
Heel26,20,4,4,1.2,97,10,11,f,m,18,7,4,
Heel26,30,,1,2.2,77,110,,m,m,18,7,4,
Heel26,30,,2,2.3,75,70,,f,m,18,7,4,
Heel26,30,,3,2.0,79,49,33,m,m,18,7,4,
Heel26,30,4,4,2.0,70,46,24,f,m,18,7,4,
Heel26,13,,1,1.4,88,97,,m,m,18,7,4,
Heel26,13,,2,1.8,93,76,,m,m,18,7,4,
Heel26,13,,3,1.0,95,6,,m,m,18,7,4,
Heel26,13,4,4,1.2,99,9,,f,m,18,7,4,
Heel26,37,,1,2.3,67,25,,m,m,18,7,4,
Heel26,37,,2,1.0,97,20,29,m,m,18,7,4,
Heel26,37,,3,2.2,75,36,,f,m,18,7,4,
Heel26,37,4,4,1.2,98,36,15,f,m,18,7,4,
Heel26,27,,1,1.7,92,40,26,m,m,18,7,4,
Heel26,27,2,2,1.6,87,72,,f,m,18,7,4,
Heel26,27,,3,1.5,86,112,,m,m,18,7,4,
Heel26,27,,4,1.8,84,23,14,f,m,18,7,4,
Heel26,38,1,1,1.0,99,44,30,m,m,18,7,4,
Heel26,38,,2,1.6,80,28,,m,m,18,7,4,
Heel26,38,,3,1.4,91,38,,m,m,18,7,4,
Heel26,38,,4,1.3,97,25,41,m,m,18,7,4,
Heel26,8,,1,1.0,98,23,,m,m,18,7,4,
Heel26,8,,2,1.9,73,84,,m,m,18,7,4,
Heel26,8,3,3,1.1,100,27,,f,m,18,7,4,
Heel26,8,,4,2.1,72,73,,f,m,18,7,4,
Heel26,11,,1,1.0,99,7,,f,m,18,7,4,
Heel26,11,,2,1.9,76,50,,m,m,18,7,4,
Heel26,11,3,3,1.1,95,14,,f,m,18,7,4,
Heel26,11,,4,2.2,70,42,,m,m,18,7,4,
Heel26,29,,1,1.6,87,11,24,f,m,18,7,4,
Heel26,29,,2,1.6,88,28,,m,m,18,7,4,
Heel26,29,,3,1.8,89,7,13,f,m,18,7,4,
Heel26,29,4,4,1.7,85,43,,m,m,18,7,4,
Heel26,34,1,1,1.1,95,14,28,m,m,18,7,4,
Heel26,34,,2,1.1,97,15,16,f,m,18,7,4,
Heel26,34,,3,2.1,72,11,,m,m,18,7,4,
Heel26,34,,4,2.2,71,12,,m,m,18,7,4,
Heel26,31,,1,2.2,74,13,31,m,m,18,7,4,
Heel26,31,,2,2.4,75,89,,f,m,18,7,4,
Heel26,31,3,3,1.9,67,107,,m,m,18,7,4,
Heel26,31,,4,2.4,68,14,15,f,m,18,7,4,
Heel26,23,,1,1.4,90,49,30,m,m,18,7,4,
Heel26,23,,2,1.5,89,21,29,m,m,18,7,4,
Heel26,23,3,3,1.0,97,10,19,f,m,18,7,4,
Heel26,23,,4,1.1,100,13,28,m,m,18,7,4,
Heel26,35,,1,1.6,84,6,,m,m,18,7,4,
Heel26,35,,2,1.4,89,11,,f,m,18,7,4,
Heel26,35,3,3,1.2,98,12,18,f,m,18,7,4,
Heel26,35,,4,1.0,97,15,14,f,m,18,7,4,
HEEN16,24,,1,1.2,100,119,,f,m,23,12,20,
HEEN16,24,,2,1.0,97,107,,f,m,23,12,20,
HEEN16,24,3,3,1.1,96,32,41,m,m,23,12,20,
HEEN16,24,,4,1.3,100,33,14,f,m,23,12,20,
HEEN16,40,1,1,1.1,98,118,31,m,m,23,12,20,
HEEN16,40,,2,1.2,97,71,24,f,m,23,12,20,
HEEN16,40,,3,1.9,67,84,,f,m,23,12,20,
HEEN16,40,,4,2.2,75,118,,m,m,23,12,20,
HEEN16,25,1,1,1.1,100,14,14,f,m,23,12,20,
HEEN16,25,,2,1.3,99,109,,f,m,23,12,20,
HEEN16,25,,3,1.3,96,87,,m,m,23,12,20,
HEEN16,25,,4,1.3,95,12,19,f,m,23,12,20,
HEEN16,41,,1,1.4,87,118,,m,m,23,12,20,
HEEN16,41,,2,1.6,84,103,,f,m,23,12,20,
HEEN16,41,,3,1.2,96,99,15,f,m,23,12,20,
HEEN16,41,4,4,1.3,100,94,28,m,m,23,12,20,
HEEN16,13,,1,1.3,100,9,,f,m,23,12,20,
HEEN16,13,2,2,1.8,87,70,,m,m,23,12,20,
HEEN16,13,,3,1.3,98,9,,m,m,23,12,20,
HEEN16,13,,4,1.6,88,103,,m,m,23,12,20,
HEEN16,22,1,1,1.8,87,87,29,m,m,23,12,20,
HEEN16,22,,2,1.1,99,15,39,m,m,23,12,20,
HEEN16,22,,3,1.5,80,120,34,m,m,23,12,20,
HEEN16,22,,4,1.3,100,9,30,m,m,23,12,20,
HEEN16,10,,1,1.6,86,9,,m,m,23,12,20,
HEEN16,10,,2,1.9,75,40,,m,m,23,12,20,
HEEN16,10,,3,1.9,76,44,,f,m,23,12,20,
HEEN16,10,4,4,1.8,90,5,,m,m,23,12,20,
HEEN16,14,1,1,1.4,94,24,,f,m,23,12,20,
HEEN16,14,,2,1.0,100,8,,f,m,23,12,20,
HEEN16,14,,3,1.0,100,7,,f,m,23,12,20,
HEEN16,14,,4,1.8,81,20,,m,m,23,12,20,
HEEN16,31,,1,2.1,75,72,,f,m,23,12,20,
HEEN16,31,2,2,2.4,70,11,33,m,m,23,12,20,
HEEN16,31,,3,2.4,77,11,19,f,m,23,12,20,
HEEN16,31,,4,1.9,75,90,,m,m,23,12,20,
HEEN16,8,,1,1.3,98,36,,f,m,23,12,20,
HEEN16,8,,2,2.0,72,104,,m,m,23,12,20,
HEEN16,8,,3,1.1,98,41,,f,m,23,12,20,
HEEN16,8,4,4,2.3,73,106,,m,m,23,12,20,
HEEN16,35,1,1,1.0,96,11,18,f,m,23,12,20,
HEEN16,35,,2,1.5,89,11,,m,m,23,12,20,
HEEN16,35,,3,1.4,94,13,,m,m,23,12,20,
HEEN16,35,,4,1.2,98,11,35,m,m,23,12,20,
HEEN16,30,,1,2.3,70,48,19,f,m,23,12,20,
HEEN16,30,,2,2.2,76,28,11,f,m,23,12,20,
HEEN16,30,,3,2.3,71,118,,m,m,23,12,20,
HEEN16,30,4,4,2.0,68,119,,m,m,23,12,20,
HEEN16,39,,1,2.0,73,107,,f,m,23,12,20,
HEEN16,39,2,2,1.8,80,83,34,m,m,23,12,20,
HEEN16,39,,3,2.1,77,85,,m,m,23,12,20,
HEEN16,39,,4,1.4,89,89,41,m,m,23,12,20,
HEEN16,38,,1,1.7,81,29,,f,m,23,12,20,
HEEN16,38,2,2,1.3,98,35,32,m,m,23,12,20,
HEEN16,38,,3,1.7,87,43,,m,m,23,12,20,
HEEN16,38,,4,1.2,99,23,28,m,m,23,12,20,
HEEN16,9,,1,1.0,99,5,,m,m,23,12,20,
HEEN16,9,,2,1.0,97,7,,m,m,23,12,20,
HEEN16,9,,3,2.1,67,73,,m,m,23,12,20,
HEEN16,9,4,4,1.9,67,99,,f,m,23,12,20,
HEEN16,37,1,1,1.2,95,25,30,m,m,23,12,20,
HEEN16,37,,2,2.4,70,22,,f,m,23,12,20,
HEEN16,37,,3,2.2,70,50,,f,m,23,12,20,
HEEN16,37,,4,1.2,95,37,36,m,m,23,12,20,
HEEN16,16,,1,2.3,67,108,19,f,m,23,12,20,
HEEN16,16,2,2,1.7,93,10,28,m,m,23,12,20,
HEEN16,16,,3,1.9,67,116,22,f,m,23,12,20,
HEEN16,16,,4,1.4,81,12,40,m,m,23,12,20,
HEEN16,27,,1,1.8,80,77,,f,m,23,12,20,
HEEN16,27,2,2,1.6,94,47,27,m,m,23,12,20,
HEEN16,27,,3,1.5,94,83,,f,m,23,12,20,
HEEN16,27,,4,1.7,92,45,29,m,m,23,12,20,
HEEN16,15,,1,2.0,71,77,22,f,m,23,12,20,
HEEN16,15,2,2,2.0,72,99,26,m,m,23,12,20,
HEEN16,15,,3,1.7,90,46,38,m,m,23,12,20,
HEEN16,15,,4,1.6,82,36,11,f,m,23,12,20,
HEEN16,18,,1,2.3,68,94,19,f,m,23,12,20,
HEEN16,18,,2,2.0,73,103,23,f,m,23,12,20,
HEEN16,18,,3,1.2,99,13,16,f,m,23,12,20,
HEEN16,18,4,4,1.0,96,10,11,f,m,23,12,20,
HEEN16,33,,1,2.3,69,5,,f,m,23,12,20,
HEEN16,33,,2,1.5,85,11,35,m,m,23,12,20,
HEEN16,33,,3,1.9,69,15,,m,m,23,12,20,
HEEN16,33,4,4,1.6,80,13,31,m,m,23,12,20,
HEEN16,7,,1,1.8,88,10,,f,m,23,12,20,
HEEN16,7,2,2,1.9,79,107,,f,m,23,12,20,
HEEN16,7,,3,1.5,84,15,,f,m,23,12,20,
HEEN16,7,,4,2.1,77,113,,f,m,23,12,20,
HEEN16,17,,1,2.2,74,93,28,m,m,23,12,20,
HEEN16,17,2,2,1.0,98,23,24,f,m,23,12,20,
HEEN16,17,,3,1.9,66,109,30,m,m,23,12,20,
HEEN16,17,,4,1.3,100,41,35,m,m,23,12,20,
HEEN16,26,,1,1.2,97,7,16,f,m,23,12,20,
HEEN16,26,2,2,1.0,98,21,,f,m,23,12,20,
HEEN16,26,,3,1.3,97,9,25,m,m,23,12,20,
HEEN16,26,,4,1.1,95,38,,f,m,23,12,20,
HEEN16,34,,1,2.0,79,15,,m,m,23,12,20,
HEEN16,34,,2,2.3,70,11,,m,m,23,12,20,
HEEN16,34,3,3,1.3,100,6,41,m,m,23,12,20,
HEEN16,34,,4,1.3,95,7,23,f,m,23,12,20,
HEEN16,11,,1,1.3,97,13,,f,m,23,12,20,
HEEN16,11,,2,2.0,73,33,,f,m,23,12,20,
HEEN16,11,,3,1.0,97,5,,m,m,23,12,20,
HEEN16,11,4,4,2.3,75,35,,f,m,23,12,20,
HEEN16,32,1,1,2.4,77,29,,f,m,23,12,20,
HEEN16,32,,2,2.1,68,23,,m,m,23,12,20,
HEEN16,32,,3,2.1,68,8,11,f,m,23,12,20,
HEEN16,32,,4,1.9,78,42,,f,m,23,12,20,
HEEN16,6,1,1,1.7,82,22,,m,m,23,12,20,
HEEN16,6,,2,2.2,68,101,,f,m,23,12,20,
HEEN16,6,,3,2.3,67,106,,m,m,23,12,20,
HEEN16,6,,4,1.4,84,27,,f,m,23,12,20,
HEEN16,28,,1,1.4,87,84,,f,m,23,12,20,
HEEN16,28,,2,1.5,84,72,,f,m,23,12,20,
HEEN16,28,,3,1.6,85,6,22,f,m,23,12,20,
HEEN16,28,4,4,1.7,92,12,12,f,m,23,12,20,
HEEN16,19,,1,1.8,92,14,12,f,m,23,12,20,
HEEN16,19,,2,2.3,67,41,14,f,m,23,12,20,
HEEN16,19,3,3,1.6,81,14,17,f,m,23,12,20,
HEEN16,19,,4,2.2,66,43,34,m,m,23,12,20,
HEEN16,23,1,1,1.2,100,8,27,m,m,23,12,20,
HEEN16,23,,2,1.5,84,23,39,m,m,23,12,20,
HEEN16,23,,3,1.0,96,6,21,f,m,23,12,20,
HEEN16,23,,4,1.4,90,34,33,m,m,23,12,20,
HEEN16,21,,1,1.3,99,33,28,m,m,23,12,20,
HEEN16,21,2,2,1.2,97,50,26,m,m,23,12,20,
HEEN16,21,,3,1.5,80,90,38,m,m,23,12,20,
HEEN16,21,,4,1.4,87,74,12,f,m,23,12,20,
HEEN16,36,,1,2.3,74,22,,f,m,23,12,20,
HEEN16,36,2,2,1.4,86,26,31,m,m,23,12,20,
HEEN16,36,,3,2.2,72,47,,f,m,23,12,20,
HEEN16,36,,4,1.8,89,21,16,f,m,23,12,20,
HEEN16,12,1,1,1.2,95,35,,m,m,23,12,20,
HEEN16,12,,2,1.8,94,71,,f,m,23,12,20,
HEEN16,12,,3,1.8,93,96,,m,m,23,12,20,
HEEN16,12,,4,1.3,95,45,,f,m,23,12,20,
HEEN16,20,1,1,1.1,100,13,20,f,m,23,12,20,
HEEN16,20,,2,2.0,67,31,17,f,m,23,12,20,
HEEN16,20,,3,2.3,79,41,18,f,m,23,12,20,
HEEN16,20,,4,1.2,96,12,39,m,m,23,12,20,
HEEN16,29,,1,1.8,85,6,14,f,m,23,12,20,
HEEN16,29,,2,1.4,87,38,,m,m,23,12,20,
HEEN16,29,,3,1.7,81,34,,f,m,23,12,20,
HEEN16,29,4,4,1.5,85,7,41,m,m,23,12,20,
heer17,30,1,1,2.2,66,28,19,f,m,85,20,4,
heer17,30,,2,2.0,74,34,18,f,m,85,20,4,
heer17,30,,3,2.0,72,89,,f,m,85,20,4,
heer17,30,,4,2.4,68,91,,f,m,85,20,4,
heer17,17,1,1,1.9,78,108,41,m,m,85,20,4,
heer17,17,,2,2.0,75,102,35,m,m,85,20,4,
heer17,17,,3,1.0,98,23,15,f,m,85,20,4,
heer17,17,,4,1.1,99,33,17,f,m,85,20,4,
heer17,33,,1,1.9,66,10,,m,m,85,20,4,
heer17,33,,2,1.8,92,9,23,f,m,85,20,4,
heer17,33,,3,2.0,77,10,,m,m,85,20,4,
heer17,33,4,4,1.5,89,7,27,m,m,85,20,4,
heer17,37,,1,1.1,95,36,16,f,m,85,20,4,
heer17,37,2,2,1.3,99,47,12,f,m,85,20,4,
heer17,37,,3,1.9,78,36,,m,m,85,20,4,
heer17,37,,4,2.3,73,24,,m,m,85,20,4,
heer17,32,,1,2.4,68,33,,f,m,85,20,4,
heer17,32,,2,1.9,77,7,26,m,m,85,20,4,
heer17,32,3,3,1.9,76,41,,f,m,85,20,4,
heer17,32,,4,2.2,74,26,,m,m,85,20,4,
heer17,18,,1,1.0,95,7,27,m,m,85,20,4,
heer17,18,,2,2.0,67,94,19,f,m,85,20,4,
heer17,18,3,3,2.1,73,101,38,m,m,85,20,4,
heer17,18,,4,1.3,100,12,31,m,m,85,20,4,
heer17,31,1,1,1.9,71,74,,f,m,85,20,4,
heer17,31,,2,2.3,74,12,32,m,m,85,20,4,
heer17,31,,3,2.1,79,15,15,f,m,85,20,4,
heer17,31,,4,2.4,75,84,,m,m,85,20,4,
heer17,28,,1,1.4,81,11,14,f,m,85,20,4,
heer17,28,2,2,1.8,82,103,,f,m,85,20,4,
heer17,28,,3,1.8,81,112,,f,m,85,20,4,
heer17,28,,4,1.5,81,12,12,f,m,85,20,4,
heer17,22,1,1,1.7,86,89,31,m,m,85,20,4,
heer17,22,,2,1.1,96,13,23,f,m,85,20,4,
heer17,22,,3,1.8,80,73,14,f,m,85,20,4,
heer17,22,,4,1.0,99,13,37,m,m,85,20,4,
heer17,41,,1,1.8,85,74,,f,m,85,20,4,
heer17,41,2,2,1.0,100,89,31,m,m,85,20,4,
heer17,41,,3,1.1,99,97,28,m,m,85,20,4,
heer17,41,,4,1.8,91,104,,f,m,85,20,4,
heer17,24,,1,1.2,96,95,,f,m,85,20,4,
heer17,24,2,2,1.0,95,95,,m,m,85,20,4,
heer17,24,,3,1.3,98,29,30,m,m,85,20,4,
heer17,24,,4,1.3,95,35,13,f,m,85,20,4,
heer17,34,,1,2.3,69,10,,f,m,85,20,4,
heer17,34,2,2,1.0,99,13,20,f,m,85,20,4,
heer17,34,,3,1.3,98,10,28,m,m,85,20,4,
heer17,34,,4,2.2,79,7,,f,m,85,20,4,
heer17,26,,1,1.2,99,8,26,m,m,85,20,4,
heer17,26,2,2,1.2,98,41,,f,m,85,20,4,
heer17,26,,3,1.0,96,25,,m,m,85,20,4,
heer17,26,,4,1.0,98,5,21,f,m,85,20,4,
heer17,19,,1,1.8,86,8,41,m,m,85,20,4,
heer17,19,,2,2.2,71,35,11,f,m,85,20,4,
heer17,19,,3,1.4,87,7,29,m,m,85,20,4,
heer17,19,4,4,2.2,73,45,28,m,m,85,20,4,
heer17,16,1,1,2.0,68,102,38,m,m,85,20,4,
heer17,16,,2,2.4,67,82,15,f,m,85,20,4,
heer17,16,,3,1.4,81,9,25,m,m,85,20,4,
heer17,16,,4,1.7,86,12,26,m,m,85,20,4,
heer17,20,,1,1.0,98,15,17,f,m,85,20,4,
heer17,20,,2,2.4,75,29,33,m,m,85,20,4,
heer17,20,3,3,1.0,99,15,41,m,m,85,20,4,
heer17,20,,4,2.1,70,34,20,f,m,85,20,4,
heer17,39,,1,2.1,69,118,,f,m,85,20,4,
heer17,39,,2,2.0,66,111,,f,m,85,20,4,
heer17,39,,3,1.7,89,119,34,m,m,85,20,4,
heer17,39,4,4,1.4,86,79,25,m,m,85,20,4,
heer17,14,,1,1.3,95,6,,m,m,85,20,4,
heer17,14,,2,1.3,99,10,,f,m,85,20,4,
heer17,14,,3,1.8,80,25,,f,m,85,20,4,
heer17,14,4,4,1.5,88,41,,m,m,85,20,4,
heer17,38,1,1,1.0,99,26,28,m,m,85,20,4,
heer17,38,,2,1.6,92,42,,m,m,85,20,4,
heer17,38,,3,1.3,97,39,19,f,m,85,20,4,
heer17,38,,4,1.4,88,33,,m,m,85,20,4,
heer17,9,,1,2.4,73,74,,m,m,85,20,4,
heer17,9,2,2,1.1,100,10,,f,m,85,20,4,
heer17,9,,3,2.3,67,90,,f,m,85,20,4,
heer17,9,,4,1.3,99,10,,m,m,85,20,4,
heer17,36,,1,2.1,70,50,,f,m,85,20,4,
heer17,36,2,2,1.6,94,28,21,f,m,85,20,4,
heer17,36,,3,1.6,86,29,23,f,m,85,20,4,
heer17,36,,4,1.9,76,36,,m,m,85,20,4,
heer17,40,,1,2.3,69,107,,f,m,85,20,4,
heer17,40,,2,2.0,67,70,,f,m,85,20,4,
heer17,40,,3,1.0,96,84,34,m,m,85,20,4,
heer17,40,4,4,1.0,97,101,29,m,m,85,20,4,
heer17,15,,1,1.5,82,30,22,f,m,85,20,4,
heer17,15,2,2,1.7,92,43,18,f,m,85,20,4,
heer17,15,,3,1.9,69,77,27,m,m,85,20,4,
heer17,15,,4,2.1,71,77,28,m,m,85,20,4,
heer17,23,,1,1.7,85,31,23,f,m,85,20,4,
heer17,23,,2,1.6,83,42,14,f,m,85,20,4,
heer17,23,,3,1.2,96,15,15,f,m,85,20,4,
heer17,23,4,4,1.3,95,15,11,f,m,85,20,4,
heer17,35,,1,1.6,87,6,,f,m,85,20,4,
heer17,35,2,2,1.1,99,6,24,f,m,85,20,4,
heer17,35,,3,1.5,90,5,,f,m,85,20,4,
heer17,35,,4,1.3,95,10,35,m,m,85,20,4,
heer17,10,,1,1.6,86,6,,m,m,85,20,4,
heer17,10,2,2,2.0,68,40,,f,m,85,20,4,
heer17,10,,3,2.1,71,22,,f,m,85,20,4,
heer17,10,,4,1.7,94,6,,f,m,85,20,4,
heer17,6,1,1,2.0,74,116,,m,m,85,20,4,
heer17,6,,2,1.6,85,32,,m,m,85,20,4,
heer17,6,,3,2.1,72,76,,f,m,85,20,4,
heer17,6,,4,1.6,82,41,,m,m,85,20,4,
heer17,13,,1,1.3,95,12,,f,m,85,20,4,
heer17,13,,2,1.8,89,115,,m,m,85,20,4,
heer17,13,3,3,1.7,90,86,,f,m,85,20,4,
heer17,13,,4,1.3,99,14,,f,m,85,20,4,
heer17,21,,1,1.1,97,34,13,f,m,85,20,4,
heer17,21,,2,1.8,83,111,12,f,m,85,20,4,
heer17,21,3,3,1.0,95,44,23,f,m,85,20,4,
heer17,21,,4,1.5,81,79,33,m,m,85,20,4,
heer17,7,,1,2.3,69,110,,m,m,85,20,4,
heer17,7,,2,1.4,94,15,,m,m,85,20,4,
heer17,7,,3,1.5,92,10,,m,m,85,20,4,
heer17,7,4,4,1.9,78,102,,m,m,85,20,4,
heer17,11,,1,1.2,100,6,,f,m,85,20,4,
heer17,11,2,2,2.0,73,36,,m,m,85,20,4,
heer17,11,,3,1.1,99,9,,f,m,85,20,4,
heer17,11,,4,2.3,70,32,,m,m,85,20,4,
heer17,29,1,1,1.5,86,10,12,f,m,85,20,4,
heer17,29,,2,1.4,80,34,,m,m,85,20,4,
heer17,29,,3,1.5,90,28,,f,m,85,20,4,
heer17,29,,4,1.8,91,9,21,f,m,85,20,4,
heer17,8,,1,2.0,75,91,,m,m,85,20,4,
heer17,8,,2,1.3,96,47,,m,m,85,20,4,
heer17,8,3,3,1.0,99,27,,m,m,85,20,4,
heer17,8,,4,2.0,78,82,,m,m,85,20,4,
heer17,12,,1,1.1,98,31,,f,m,85,20,4,
heer17,12,2,2,1.0,100,32,,f,m,85,20,4,
heer17,12,,3,1.5,90,88,,m,m,85,20,4,
heer17,12,,4,1.6,80,105,,f,m,85,20,4,
heer17,25,,1,1.3,97,7,17,f,m,85,20,4,
heer17,25,,2,1.2,95,11,14,f,m,85,20,4,
heer17,25,,3,1.0,97,95,,m,m,85,20,4,
heer17,25,4,4,1.0,97,103,,m,m,85,20,4,
heer17,27,,1,1.8,85,21,26,m,m,85,20,4,
heer17,27,,2,1.6,81,45,14,f,m,85,20,4,
heer17,27,3,3,1.4,87,116,,m,m,85,20,4,
heer17,27,,4,1.8,82,100,,m,m,85,20,4,
herd10,33,,1,1.6,88,10,40,m,f,20,10,6,
herd10,33,,2,2.0,77,12,,f,f,20,10,6,
herd10,33,,3,1.6,92,7,11,f,f,20,10,6,
herd10,33,4,4,2.4,73,7,,f,f,20,10,6,
herd10,26,,1,1.3,96,10,16,f,f,20,10,6,
herd10,26,2,2,1.2,97,49,,m,f,20,10,6,
herd10,26,,3,1.3,95,8,32,m,f,20,10,6,
herd10,26,,4,1.3,95,33,,f,f,20,10,6,
herd10,34,1,1,1.0,96,15,23,f,f,20,10,6,
herd10,34,,2,2.2,76,7,,m,f,20,10,6,
herd10,34,,3,1.3,100,11,41,m,f,20,10,6,
herd10,34,,4,2.3,74,12,,f,f,20,10,6,
herd10,41,1,1,1.2,100,78,20,f,f,20,10,6,
herd10,41,,2,1.8,90,81,,f,f,20,10,6,
herd10,41,,3,1.7,80,85,,f,f,20,10,6,
herd10,41,,4,1.2,95,85,24,f,f,20,10,6,
herd10,37,1,1,1.0,99,20,20,f,f,20,10,6,
herd10,37,,2,2.1,72,20,,m,f,20,10,6,
herd10,37,,3,2.1,79,37,,m,f,20,10,6,
herd10,37,,4,1.3,96,27,24,f,f,20,10,6,
herd10,19,,1,1.6,91,6,16,f,f,20,10,6,
herd10,19,2,2,1.9,77,46,13,f,f,20,10,6,
herd10,19,,3,1.4,83,5,38,m,f,20,10,6,
herd10,19,,4,2.2,68,27,18,f,f,20,10,6,
herd10,18,,1,2.3,67,118,25,m,f,20,10,6,
herd10,18,,2,2.2,71,107,40,m,f,20,10,6,
herd10,18,3,3,1.3,98,7,15,f,f,20,10,6,
herd10,18,,4,1.3,98,14,14,f,f,20,10,6,
herd10,32,1,1,2.3,79,42,,f,f,20,10,6,
herd10,32,,2,2.3,73,6,40,m,f,20,10,6,
herd10,32,,3,2.4,69,46,,m,f,20,10,6,
herd10,32,,4,2.4,70,46,,f,f,20,10,6,
herd10,10,,1,2.4,73,36,,m,f,20,10,6,
herd10,10,,2,1.7,80,14,,m,f,20,10,6,
herd10,10,3,3,1.9,66,40,,m,f,20,10,6,
herd10,10,,4,1.6,85,9,,f,f,20,10,6,
herd10,14,,1,1.8,93,41,,f,f,20,10,6,
herd10,14,,2,1.1,98,11,,f,f,20,10,6,
herd10,14,3,3,1.8,81,44,,m,f,20,10,6,
herd10,14,,4,1.2,99,8,,f,f,20,10,6,
herd10,21,,1,1.8,90,87,28,m,f,20,10,6,
herd10,21,,2,1.0,98,38,27,m,f,20,10,6,
herd10,21,3,3,1.0,100,44,41,m,f,20,10,6,
herd10,21,,4,1.4,81,73,38,m,f,20,10,6,
herd10,16,,1,2.3,70,89,41,m,f,20,10,6,
herd10,16,2,2,1.6,93,13,30,m,f,20,10,6,
herd10,16,,3,1.5,82,13,26,m,f,20,10,6,
herd10,16,,4,1.9,67,70,24,f,f,20,10,6,
herd10,40,1,1,1.1,97,98,29,m,f,20,10,6,
herd10,40,,2,1.3,96,104,32,m,f,20,10,6,
herd10,40,,3,2.1,77,114,,f,f,20,10,6,
herd10,40,,4,2.3,69,79,,m,f,20,10,6,
herd10,25,1,1,1.1,98,118,,f,f,20,10,6,
herd10,25,,2,1.2,97,8,40,m,f,20,10,6,
herd10,25,,3,1.0,97,14,26,m,f,20,10,6,
herd10,25,,4,1.1,98,108,,f,f,20,10,6,
herd10,20,,1,1.9,78,21,37,m,f,20,10,6,
herd10,20,2,2,1.1,96,8,33,m,f,20,10,6,
herd10,20,,3,1.1,95,14,31,m,f,20,10,6,
herd10,20,,4,2.1,78,50,25,m,f,20,10,6,
herd10,22,1,1,1.0,100,12,17,f,f,20,10,6,
herd10,22,,2,1.7,84,72,23,f,f,20,10,6,
herd10,22,,3,1.5,80,104,28,m,f,20,10,6,
herd10,22,,4,1.3,95,7,36,m,f,20,10,6,
herd10,11,,1,1.3,95,10,,m,f,20,10,6,
herd10,11,,2,2.0,68,27,,f,f,20,10,6,
herd10,11,,3,2.3,73,39,,f,f,20,10,6,
herd10,11,4,4,1.0,98,11,,m,f,20,10,6,
herd10,30,1,1,2.0,73,109,,m,f,20,10,6,
herd10,30,,2,1.9,66,45,29,m,f,20,10,6,
herd10,30,,3,2.3,70,71,,f,f,20,10,6,
herd10,30,,4,2.2,71,22,31,m,f,20,10,6,
herd10,24,1,1,1.3,100,78,,m,f,20,10,6,
herd10,24,,2,1.1,95,111,,f,f,20,10,6,
herd10,24,,3,1.0,98,31,41,m,f,20,10,6,
herd10,24,,4,1.1,97,26,12,f,f,20,10,6,
herd10,36,,1,2.3,78,42,,m,f,20,10,6,
herd10,36,2,2,1.8,90,40,16,f,f,20,10,6,
herd10,36,,3,2.4,72,49,,f,f,20,10,6,
herd10,36,,4,1.8,83,21,13,f,f,20,10,6,
herd10,15,,1,2.0,72,76,15,f,f,20,10,6,
herd10,15,,2,2.1,79,94,38,m,f,20,10,6,
herd10,15,3,3,1.8,82,37,17,f,f,20,10,6,
herd10,15,,4,1.5,81,30,19,f,f,20,10,6,
herd10,38,,1,1.8,80,36,,m,f,20,10,6,
herd10,38,2,2,1.2,98,28,24,f,f,20,10,6,
herd10,38,,3,1.1,95,36,39,m,f,20,10,6,
herd10,38,,4,1.5,80,34,,m,f,20,10,6,
herd10,6,1,1,1.7,92,28,,m,f,20,10,6,
