vpID;scenID;choice;locPos;note;prozent;anzahl;photoID;sex;
Hear08;15;;3;2.4;76;93;32;m;
Hear08;15;;4;1.5;84;35;17;f;
Hear08;27;;1;1.5;80;35;30;m;
Hear08;27;;2;1.8;88;84;;m;
Hear08;27;;3;1.8;89;44;23;f;
Hear08;27;4;4;1.5;93;71;;f;
Hear08;36;1;1;1.4;94;49;20;f;
Hear08;36;;2;2.0;69;20;;m;
Hear08;36;;3;1.4;83;36;14;f;
Hear08;36;;4;2.2;79;38;;f;
Hear08;14;1;1;1.0;99;13;;m;
Hear08;14;;2;1.0;98;6;;f;
Hear08;14;;3;1.5;82;33;;m;
Hear08;14;;4;1.4;88;40;;m;
Hear08;40;1;1;1.1;99;97;36;m;
Hear08;40;;2;1.0;99;87;28;m;
Hear08;40;;3;2.3;75;80;;m;
Hear08;40;;4;2.0;72;110;;f;
Hear08;35;1;1;1.8;92;10;;m;
Hear08;35;;2;1.0;96;13;17;f;
Hear08;35;;3;1.5;87;13;;m;
Hear08;35;;4;1.0;99;10;27;m;
Hear08;29;1;1;1.5;87;43;;f;
Hear08;29;;2;1.4;89;11;40;m;
Hear08;29;;3;1.7;86;11;22;f;
Hear08;29;;4;1.4;91;23;;f;
Hear08;24;1;1;1.1;96;35;23;f;
Hear08;24;;2;1.1;100;118;;f;
Hear08;24;;3;1.2;97;119;;f;
Hear08;24;;4;1.2;97;46;27;m;
Hear08;37;1;1;2.0;75;25;;f;
Hear08;37;;2;2.2;77;27;;f;
Hear08;37;;3;1.1;98;45;34;m;
Hear08;37;;4;1.3;100;21;24;f;
Hear08;8;1;1;1.2;98;33;;m;
Hear08;8;;2;1.1;98;33;;f;
Hear08;8;;3;2.2;70;86;;f;
Hear08;8;;4;2.2;78;78;;m;
Hear08;12;1;1;1.3;98;31;;f;
Hear08;12;;2;1.4;80;116;;m;
Hear08;12;;3;1.5;93;79;;m;
Hear08;12;;4;1.0;95;35;;f;
Hear08;16;1;1;2.2;72;83;31;m;
Hear08;16;;2;1.5;85;12;23;f;
Hear08;16;;3;1.5;86;13;17;f;
Hear08;16;;4;2.0;70;74;22;f;
Hear08;23;;1;1.5;94;24;33;m;
Hear08;23;2;2;1.6;89;44;30;m;
Hear08;23;;3;1.0;100;12;11;f;
Hear08;23;;4;1.3;98;10;14;f;
Hear08;31;;1;2.3;69;90;;m;
Hear08;31;;2;2.1;66;15;23;f;
Hear08;31;3;3;1.9;78;112;;m;
Hear08;31;;4;2.1;77;15;17;f;
Hear08;28;;1;1.6;82;6;38;m;
Hear08;28;2;2;1.4;88;15;26;m;
Hear08;28;;3;1.7;80;104;;f;
Hear08;28;;4;1.7;87;83;;f;
Hear08;13;1;1;1.5;91;108;;f;
Hear08;13;;2;1.2;98;13;;f;
Hear08;13;;3;1.3;99;11;;m;
Hear08;13;;4;1.4;90;101;;f;
Hear08;41;;1;1.2;97;83;23;f;
Hear08;41;;2;1.8;92;72;;m;
Hear08;41;3;3;1.0;98;101;28;m;
Hear08;41;;4;1.7;94;78;;m;
Hear08;39;1;1;1.9;66;82;;f;
Hear08;39;;2;1.9;75;93;;f;
Hear08;39;;3;1.8;92;105;28;m;
Hear08;39;;4;1.8;92;94;11;f;
Hear08;20;;1;1.3;96;13;16;f;
Hear08;20;2;2;2.1;77;28;25;m;
Hear08;20;;3;1.0;96;10;13;f;
Hear08;20;;4;2.1;78;37;24;f;
Hear08;10;;1;2.2;76;46;;m;
Hear08;10;;2;1.8;80;12;;f;
Hear08;10;;3;1.8;89;7;;m;
Hear08;10;4;4;2.3;73;24;;f;
Hear08;6;;1;2.2;77;80;;f;
Hear08;6;2;2;1.8;83;30;;f;
Hear08;6;;3;1.4;93;25;;f;
Hear08;6;;4;2.2;70;82;;m;
Hear08;26;;1;1.1;98;38;;m;
Hear08;26;;2;1.2;95;42;;m;
Hear08;26;3;3;1.3;99;14;23;f;
Hear08;26;;4;1.1;98;15;22;f;
Hear08;38;;1;1.6;89;31;;m;
Hear08;38;;2;1.3;96;23;34;m;
Hear08;38;;3;1.4;81;26;;f;
Hear08;38;4;4;1.1;97;35;11;f;
Heed06;15;;1;1.4;92;50;36;m;
Heed06;15;2;2;2.3;78;106;14;f;
Heed06;15;;3;2.2;66;86;29;m;
Heed06;15;;4;1.5;84;44;37;m;
Heed06;8;;1;1.2;96;43;;f;
Heed06;8;;2;2.0;67;112;;f;
Heed06;8;3;3;2.3;74;95;;f;
Heed06;8;;4;1.2;100;37;;m;
Heed06;17;;1;1.2;100;40;38;m;
Heed06;17;;2;2.0;74;97;34;m;
Heed06;17;3;3;1.1;100;22;18;f;
Heed06;17;;4;2.2;72;75;30;m;
Heed06;12;;1;1.5;94;119;;f;
Heed06;12;;2;1.3;95;21;;m;
Heed06;12;;3;1.3;98;33;;m;
Heed06;12;4;4;1.5;85;96;;f;
Heed06;9;;1;1.2;95;5;;m;
Heed06;9;2;2;1.1;99;5;;m;
Heed06;9;;3;2.2;68;91;;m;
Heed06;9;;4;2.3;66;97;;m;
Heed06;38;;1;1.0;100;39;34;m;
Heed06;38;2;2;1.2;97;33;16;f;
Heed06;38;;3;1.8;89;44;;f;
Heed06;38;;4;1.7;89;35;;m;
Heed06;16;;1;1.7;83;6;28;m;
Heed06;16;;2;2.2;77;97;20;f;
Heed06;16;3;3;1.5;83;11;14;f;
Heed06;16;;4;2.2;72;95;39;m;
Heed06;13;;1;1.3;99;14;;f;
Heed06;13;;2;1.6;83;95;;m;
Heed06;13;3;3;1.2;99;6;;f;
Heed06;13;;4;1.8;88;103;;m;
Heed06;29;;1;1.7;89;43;;f;
Heed06;29;2;2;1.7;93;35;;f;
Heed06;29;;3;1.6;94;12;17;f;
Heed06;29;;4;1.8;87;5;38;m;
Heed06;14;;1;1.5;85;24;;f;
Heed06;14;;2;1.1;100;10;;m;
Heed06;14;3;3;1.2;97;14;;f;
Heed06;14;;4;1.8;80;44;;f;
Heed06;36;;1;2.1;76;35;;m;
Heed06;36;2;2;1.7;82;45;34;m;
Heed06;36;;3;2.0;75;33;;m;
Heed06;36;;4;1.7;87;29;40;m;
Heed06;30;;1;2.0;67;114;;m;
Heed06;30;;2;1.9;79;45;33;m;
Heed06;30;;3;2.1;75;83;;f;
Heed06;30;4;4;2.3;74;24;15;f;
Heed06;32;;1;2.4;78;40;;m;
Heed06;32;;2;1.9;67;37;;f;
Heed06;32;;3;2.1;68;40;;f;
Heed06;32;4;4;2.2;73;13;14;f;
Heed06;10;;1;2.3;72;35;;f;
Heed06;10;2;2;1.5;92;5;;f;
Heed06;10;;3;1.8;94;11;;f;
Heed06;10;;4;1.9;70;44;;m;
Heed06;11;;1;2.1;73;38;;f;
Heed06;11;;2;2.1;77;35;;m;
Heed06;11;;3;1.2;98;5;;m;
Heed06;11;4;4;1.3;100;6;;f;
Heed06;6;;1;2.3;78;71;;m;
Heed06;6;2;2;1.7;82;38;;f;
Heed06;6;;3;2.2;68;97;;m;
Heed06;6;;4;1.8;87;26;;m;
Heed06;27;;1;1.8;94;105;;m;
Heed06;27;;2;1.6;81;84;;f;
Heed06;27;;3;1.6;84;31;22;f;
Heed06;27;4;4;1.6;84;32;15;f;
Heed06;7;;1;1.7;82;10;;f;
Heed06;7;;2;2.2;77;90;;m;
Heed06;7;3;3;1.4;85;8;;f;
Heed06;7;;4;2.4;76;81;;f;
Heed06;37;;1;1.2;95;49;17;f;
Heed06;37;;2;2.3;70;25;;f;
Heed06;37;3;3;1.1;96;46;19;f;
Heed06;37;;4;2.1;75;25;;f;
Heed06;28;1;1;1.5;92;77;;f;
Heed06;28;;2;1.7;87;7;37;m;
Heed06;28;;3;1.5;94;6;27;m;
Heed06;28;;4;1.4;93;73;;m;
Heed06;19;1;1;1.4;94;5;16;f;
Heed06;19;;2;2.0;72;42;15;f;
Heed06;19;;3;2.2;67;50;30;m;
Heed06;19;;4;1.5;93;14;31;m;
Heed06;24;;1;1.3;96;28;39;m;
Heed06;24;2;2;1.2;100;26;12;f;
Heed06;24;;3;1.0;100;72;;m;
Heed06;24;;4;1.1;96;82;;m;
Heed06;35;;1;1.2;95;7;37;m;
Heed06;35;;2;1.4;94;11;;m;
Heed06;35;3;3;1.0;98;9;15;f;
Heed06;35;;4;1.5;94;12;;m;
Heed06;25;;1;1.0;99;11;18;f;
Heed06;25;;2;1.2;99;13;20;f;
Heed06;25;3;3;1.1;97;80;;f;
Heed06;25;;4;1.2;96;73;;m;
Heed06;41;;1;1.8;89;110;;f;
Heed06;41;;2;1.7;93;79;;f;
Heed06;41;;3;1.0;99;111;38;m;
Heed06;41;4;4;1.2;95;89;24;f;
Heed06;22;;1;1.3;96;14;27;m;
Heed06;22;2;2;1.3;100;10;15;f;
Heed06;22;;3;1.5;88;79;38;m;
Heed06;22;;4;1.4;90;84;23;f;
Heed06;26;;1;1.3;95;24;;f;
Heed06;26;;2;1.0;96;13;26;m;
Heed06;26;;3;1.2;96;40;;m;
Heed06;26;4;4;1.2;96;13;14;f;
Heed06;33;;1;2.2;77;5;;m;
Heed06;33;;2;1.4;93;8;37;m;
Heed06;33;3;3;1.9;68;5;;f;
Heed06;33;;4;1.4;82;8;26;m;
Heed06;31;;1;2.0;74;95;;f;
Heed06;31;;2;2.4;78;107;;f;
Heed06;31;;3;2.1;74;10;40;m;
Heed06;31;4;4;2.2;69;8;12;f;
Heed06;23;1;1;1.8;88;28;11;f;
Heed06;23;;2;1.2;98;14;15;f;
Heed06;23;;3;1.1;96;15;38;m;
Heed06;23;;4;1.8;89;37;24;f;
Heed06;39;;1;2.2;67;85;;f;
Heed06;39;2;2;1.9;66;74;;f;
Heed06;39;;3;1.8;81;119;40;m;
Heed06;39;;4;1.4;86;86;29;m;
Heed06;20;;1;1.9;66;38;36;m;
Heed06;20;;2;2.1;78;40;13;f;
Heed06;20;3;3;1.1;100;15;24;f;
Heed06;20;;4;1.3;96;7;40;m;
Heed06;18;;1;2.2;68;110;38;m;
Heed06;18;;2;1.0;97;10;25;m;
Heed06;18;;3;1.2;97;6;40;m;
Heed06;18;4;4;2.2;79;81;11;f;
Heed06;21;1;1;1.2;97;47;15;f;
Heed06;21;;2;1.1;99;31;23;f;
Heed06;21;;3;1.7;87;106;30;m;
Heed06;21;;4;1.4;89;103;40;m;
Heed06;40;;1;1.0;99;70;41;m;
Heed06;40;2;2;1.0;98;86;14;f;
Heed06;40;;3;2.4;73;109;;m;
Heed06;40;;4;2.1;72;80;;m;
Heed06;34;;1;2.2;77;12;;f;
Heed06;34;;2;1.2;98;7;36;m;
Heed06;34;;3;2.3;70;9;;f;
Heed06;34;4;4;1.1;95;11;24;f;
Heel26;39;;1;1.8;83;76;19;f;
Heel26;39;2;2;1.5;89;109;24;f;
Heel26;39;;3;2.0;70;108;;m;
Heel26;39;;4;2.2;70;81;;m;
Heel26;36;;1;2.1;73;22;;m;
Heel26;36;2;2;1.6;80;28;39;m;
Heel26;36;;3;2.0;77;30;;m;
Heel26;36;;4;1.4;86;44;27;m;
Heel26;28;;1;1.6;90;119;;m;
Heel26;28;;2;1.7;89;72;;m;
Heel26;28;;3;1.8;80;14;13;f;
Heel26;28;4;4;1.4;80;9;14;f;
Heel26;17;;1;1.0;98;31;23;f;
Heel26;17;2;2;1.2;100;33;11;f;
Heel26;17;;3;1.9;74;96;15;f;
Heel26;17;;4;1.9;78;109;34;m;
Heel26;33;1;1;1.8;94;7;30;m;
Heel26;33;;2;2.4;71;6;;m;
Heel26;33;;3;1.8;84;15;20;f;
Heel26;33;;4;2.4;73;7;;f;
Heel26;24;;1;1.3;96;118;;m;
Heel26;24;;2;1.0;96;37;16;f;
Heel26;24;3;3;1.0;100;43;27;m;
Heel26;24;;4;1.1;99;104;;m;
Heel26;40;;1;1.2;97;78;36;m;
Heel26;40;;2;2.0;79;96;;f;
Heel26;40;3;3;1.0;95;82;41;m;
Heel26;40;;4;2.2;72;77;;f;
Heel26;10;;1;1.7;81;6;;m;
Heel26;10;2;2;1.7;82;13;;f;
Heel26;10;;3;2.1;67;27;;m;
Heel26;10;;4;2.2;74;45;;m;
Heel26;18;;1;2.1;76;109;41;m;
Heel26;18;2;2;1.2;99;14;38;m;
Heel26;18;;3;2.0;70;76;25;m;
Heel26;18;;4;1.1;100;13;14;f;
Heel26;12;;1;1.7;80;120;;f;
Heel26;12;2;2;1.0;99;48;;f;
Heel26;12;;3;1.2;98;30;;m;
Heel26;12;;4;1.5;88;95;;m;
Heel26;22;;1;1.4;89;90;36;m;
Heel26;22;2;2;1.3;95;6;12;f;
Heel26;22;;3;1.7;90;109;33;m;
Heel26;22;;4;1.2;97;8;24;f;
Heel26;9;;1;1.9;74;95;;m;
Heel26;9;;2;1.1;97;13;;f;
Heel26;9;;3;1.9;74;70;;f;
Heel26;9;4;4;1.0;100;9;;f;
Heel26;16;1;1;1.9;68;116;38;m;
Heel26;16;;2;1.8;87;13;40;m;
Heel26;16;;3;1.6;87;13;27;m;
Heel26;16;;4;2.1;69;113;12;f;
Heel26;41;;1;1.7;85;72;;f;
Heel26;41;2;2;1.3;95;119;17;f;
Heel26;41;;3;1.1;97;72;39;m;
Heel26;41;;4;1.4;91;73;;f;
Heel26;15;;1;2.2;79;100;37;m;
Heel26;15;;2;2.3;78;119;25;m;
Heel26;15;;3;1.8;84;27;13;f;
Heel26;15;4;4;1.6;94;26;30;m;
Heel26;25;;1;1.2;99;75;;f;
Heel26;25;;2;1.0;95;96;;m;
Heel26;25;;3;1.2;95;6;40;m;
Heel26;25;4;4;1.1;97;7;17;f;
Heel26;21;;1;1.4;80;71;38;m;
Heel26;21;;2;1.3;97;28;36;m;
Heel26;21;;3;1.4;83;102;25;m;
Heel26;21;4;4;1.1;98;24;29;m;
Heel26;26;;1;1.2;95;8;20;f;
Heel26;26;;2;1.2;100;36;;m;
Heel26;26;3;3;1.2;97;6;34;m;
Heel26;26;;4;1.1;97;27;;m;
Heel26;32;1;1;2.1;78;48;;f;
Heel26;32;;2;2.0;73;8;22;f;
Heel26;32;;3;1.9;66;35;;f;
Heel26;32;;4;2.3;73;31;;f;
Heel26;19;1;1;1.7;86;13;34;m;
Heel26;19;;2;2.0;69;50;29;m;
Heel26;19;;3;1.6;87;13;31;m;
Heel26;19;;4;1.9;73;20;39;m;
Heel26;14;;1;1.2;99;12;;f;
Heel26;14;2;2;1.1;95;13;;m;
Heel26;14;;3;1.5;87;22;;m;
Heel26;14;;4;1.5;90;46;;m;
Heel26;7;;1;1.9;70;89;;m;
Heel26;7;;2;1.4;84;5;;m;
Heel26;7;;3;1.7;85;9;;f;
Heel26;7;4;4;2.1;69;96;;f;
Heel26;6;1;1;1.4;90;47;;m;
Heel26;6;;2;2.0;69;118;;m;
Heel26;6;;3;1.7;89;45;;f;
Heel26;6;;4;2.4;76;89;;f;
Heel26;20;;1;1.9;69;21;37;m;
Heel26;20;;2;2.4;75;38;35;m;
Heel26;20;;3;1.2;99;12;24;f;
Heel26;20;4;4;1.2;97;10;11;f;
Heel26;30;;1;2.2;77;110;;m;
Heel26;30;;2;2.3;75;70;;f;
Heel26;30;;3;2.0;79;49;33;m;
Heel26;30;4;4;2.0;70;46;24;f;
Heel26;13;;1;1.4;88;97;;m;
Heel26;13;;2;1.8;93;76;;m;
Heel26;13;;3;1.0;95;6;;m;
Heel26;13;4;4;1.2;99;9;;f;
Heel26;37;;1;2.3;67;25;;m;
Heel26;37;;2;1.0;97;20;29;m;
Heel26;37;;3;2.2;75;36;;f;
Heel26;37;4;4;1.2;98;36;15;f;
Heel26;27;;1;1.7;92;40;26;m;
Heel26;27;2;2;1.6;87;72;;f;
Heel26;27;;3;1.5;86;112;;m;
Heel26;27;;4;1.8;84;23;14;f;
Heel26;38;1;1;1.0;99;44;30;m;
Heel26;38;;2;1.6;80;28;;m;
Heel26;38;;3;1.4;91;38;;m;
Heel26;38;;4;1.3;97;25;41;m;
Heel26;8;;1;1.0;98;23;;m;
Heel26;8;;2;1.9;73;84;;m;
Heel26;8;3;3;1.1;100;27;;f;
Heel26;8;;4;2.1;72;73;;f;
Heel26;11;;1;1.0;99;7;;f;
Heel26;11;;2;1.9;76;50;;m;
Heel26;11;3;3;1.1;95;14;;f;
Heel26;11;;4;2.2;70;42;;m;
Heel26;29;;1;1.6;87;11;24;f;
Heel26;29;;2;1.6;88;28;;m;
Heel26;29;;3;1.8;89;7;13;f;
Heel26;29;4;4;1.7;85;43;;m;
Heel26;34;1;1;1.1;95;14;28;m;
Heel26;34;;2;1.1;97;15;16;f;
Heel26;34;;3;2.1;72;11;;m;
Heel26;34;;4;2.2;71;12;;m;
Heel26;31;;1;2.2;74;13;31;m;
Heel26;31;;2;2.4;75;89;;f;
Heel26;31;3;3;1.9;67;107;;m;
Heel26;31;;4;2.4;68;14;15;f;
Heel26;23;;1;1.4;90;49;30;m;
Heel26;23;;2;1.5;89;21;29;m;
Heel26;23;3;3;1.0;97;10;19;f;
Heel26;23;;4;1.1;100;13;28;m;
Heel26;35;;1;1.6;84;6;;m;
Heel26;35;;2;1.4;89;11;;f;
Heel26;35;3;3;1.2;98;12;18;f;
Heel26;35;;4;1.0;97;15;14;f;
HEEN16;24;;1;1.2;100;119;;f;
HEEN16;24;;2;1.0;97;107;;f;
HEEN16;24;3;3;1.1;96;32;41;m;
HEEN16;24;;4;1.3;100;33;14;f;
HEEN16;40;1;1;1.1;98;118;31;m;
HEEN16;40;;2;1.2;97;71;24;f;
HEEN16;40;;3;1.9;67;84;;f;
HEEN16;40;;4;2.2;75;118;;m;
HEEN16;25;1;1;1.1;100;14;14;f;
HEEN16;25;;2;1.3;99;109;;f;
HEEN16;25;;3;1.3;96;87;;m;
HEEN16;25;;4;1.3;95;12;19;f;
HEEN16;41;;1;1.4;87;118;;m;
HEEN16;41;;2;1.6;84;103;;f;
HEEN16;41;;3;1.2;96;99;15;f;
HEEN16;41;4;4;1.3;100;94;28;m;
HEEN16;13;;1;1.3;100;9;;f;
HEEN16;13;2;2;1.8;87;70;;m;
HEEN16;13;;3;1.3;98;9;;m;
HEEN16;13;;4;1.6;88;103;;m;
HEEN16;22;1;1;1.8;87;87;29;m;
HEEN16;22;;2;1.1;99;15;39;m;
HEEN16;22;;3;1.5;80;120;34;m;
HEEN16;22;;4;1.3;100;9;30;m;
HEEN16;10;;1;1.6;86;9;;m;
HEEN16;10;;2;1.9;75;40;;m;
HEEN16;10;;3;1.9;76;44;;f;
HEEN16;10;4;4;1.8;90;5;;m;
HEEN16;14;1;1;1.4;94;24;;f;
HEEN16;14;;2;1.0;100;8;;f;
HEEN16;14;;3;1.0;100;7;;f;
HEEN16;14;;4;1.8;81;20;;m;
HEEN16;31;;1;2.1;75;72;;f;
HEEN16;31;2;2;2.4;70;11;33;m;
HEEN16;31;;3;2.4;77;11;19;f;
HEEN16;31;;4;1.9;75;90;;m;
HEEN16;8;;1;1.3;98;36;;f;
HEEN16;8;;2;2.0;72;104;;m;
HEEN16;8;;3;1.1;98;41;;f;
HEEN16;8;4;4;2.3;73;106;;m;
HEEN16;35;1;1;1.0;96;11;18;f;
HEEN16;35;;2;1.5;89;11;;m;
HEEN16;35;;3;1.4;94;13;;m;
HEEN16;35;;4;1.2;98;11;35;m;
HEEN16;30;;1;2.3;70;48;19;f;
HEEN16;30;;2;2.2;76;28;11;f;
HEEN16;30;;3;2.3;71;118;;m;
HEEN16;30;4;4;2.0;68;119;;m;
HEEN16;39;;1;2.0;73;107;;f;
HEEN16;39;2;2;1.8;80;83;34;m;
HEEN16;39;;3;2.1;77;85;;m;
HEEN16;39;;4;1.4;89;89;41;m;
HEEN16;38;;1;1.7;81;29;;f;
HEEN16;38;2;2;1.3;98;35;32;m;
HEEN16;38;;3;1.7;87;43;;m;
HEEN16;38;;4;1.2;99;23;28;m;
HEEN16;9;;1;1.0;99;5;;m;
HEEN16;9;;2;1.0;97;7;;m;
HEEN16;9;;3;2.1;67;73;;m;
HEEN16;9;4;4;1.9;67;99;;f;
HEEN16;37;1;1;1.2;95;25;30;m;
HEEN16;37;;2;2.4;70;22;;f;
HEEN16;37;;3;2.2;70;50;;f;
HEEN16;37;;4;1.2;95;37;36;m;
HEEN16;16;;1;2.3;67;108;19;f;
HEEN16;16;2;2;1.7;93;10;28;m;
HEEN16;16;;3;1.9;67;116;22;f;
HEEN16;16;;4;1.4;81;12;40;m;
HEEN16;27;;1;1.8;80;77;;f;
HEEN16;27;2;2;1.6;94;47;27;m;
HEEN16;27;;3;1.5;94;83;;f;
HEEN16;27;;4;1.7;92;45;29;m;
HEEN16;15;;1;2.0;71;77;22;f;
HEEN16;15;2;2;2.0;72;99;26;m;
HEEN16;15;;3;1.7;90;46;38;m;
HEEN16;15;;4;1.6;82;36;11;f;
HEEN16;18;;1;2.3;68;94;19;f;
HEEN16;18;;2;2.0;73;103;23;f;
HEEN16;18;;3;1.2;99;13;16;f;
HEEN16;18;4;4;1.0;96;10;11;f;
HEEN16;33;;1;2.3;69;5;;f;
HEEN16;33;;2;1.5;85;11;35;m;
HEEN16;33;;3;1.9;69;15;;m;
HEEN16;33;4;4;1.6;80;13;31;m;
HEEN16;7;;1;1.8;88;10;;f;
HEEN16;7;2;2;1.9;79;107;;f;
HEEN16;7;;3;1.5;84;15;;f;
HEEN16;7;;4;2.1;77;113;;f;
HEEN16;17;;1;2.2;74;93;28;m;
HEEN16;17;2;2;1.0;98;23;24;f;
HEEN16;17;;3;1.9;66;109;30;m;
HEEN16;17;;4;1.3;100;41;35;m;
HEEN16;26;;1;1.2;97;7;16;f;
HEEN16;26;2;2;1.0;98;21;;f;
HEEN16;26;;3;1.3;97;9;25;m;
HEEN16;26;;4;1.1;95;38;;f;
HEEN16;34;;1;2.0;79;15;;m;
HEEN16;34;;2;2.3;70;11;;m;
HEEN16;34;3;3;1.3;100;6;41;m;
HEEN16;34;;4;1.3;95;7;23;f;
HEEN16;11;;1;1.3;97;13;;f;
HEEN16;11;;2;2.0;73;33;;f;
HEEN16;11;;3;1.0;97;5;;m;
HEEN16;11;4;4;2.3;75;35;;f;
HEEN16;32;1;1;2.4;77;29;;f;
HEEN16;32;;2;2.1;68;23;;m;
HEEN16;32;;3;2.1;68;8;11;f;
HEEN16;32;;4;1.9;78;42;;f;
HEEN16;6;1;1;1.7;82;22;;m;
HEEN16;6;;2;2.2;68;101;;f;
HEEN16;6;;3;2.3;67;106;;m;
HEEN16;6;;4;1.4;84;27;;f;
HEEN16;28;;1;1.4;87;84;;f;
HEEN16;28;;2;1.5;84;72;;f;
HEEN16;28;;3;1.6;85;6;22;f;
HEEN16;28;4;4;1.7;92;12;12;f;
HEEN16;19;;1;1.8;92;14;12;f;
HEEN16;19;;2;2.3;67;41;14;f;
HEEN16;19;3;3;1.6;81;14;17;f;
HEEN16;19;;4;2.2;66;43;34;m;
HEEN16;23;1;1;1.2;100;8;27;m;
HEEN16;23;;2;1.5;84;23;39;m;
HEEN16;23;;3;1.0;96;6;21;f;
HEEN16;23;;4;1.4;90;34;33;m;
HEEN16;21;;1;1.3;99;33;28;m;
HEEN16;21;2;2;1.2;97;50;26;m;
HEEN16;21;;3;1.5;80;90;38;m;
HEEN16;21;;4;1.4;87;74;12;f;
HEEN16;36;;1;2.3;74;22;;f;
HEEN16;36;2;2;1.4;86;26;31;m;
HEEN16;36;;3;2.2;72;47;;f;
HEEN16;36;;4;1.8;89;21;16;f;
HEEN16;12;1;1;1.2;95;35;;m;
HEEN16;12;;2;1.8;94;71;;f;
HEEN16;12;;3;1.8;93;96;;m;
HEEN16;12;;4;1.3;95;45;;f;
HEEN16;20;1;1;1.1;100;13;20;f;
HEEN16;20;;2;2.0;67;31;17;f;
HEEN16;20;;3;2.3;79;41;18;f;
HEEN16;20;;4;1.2;96;12;39;m;
HEEN16;29;;1;1.8;85;6;14;f;
HEEN16;29;;2;1.4;87;38;;m;
HEEN16;29;;3;1.7;81;34;;f;
HEEN16;29;4;4;1.5;85;7;41;m;
heer17;30;1;1;2.2;66;28;19;f;
heer17;30;;2;2.0;74;34;18;f;
heer17;30;;3;2.0;72;89;;f;
heer17;30;;4;2.4;68;91;;f;
heer17;17;1;1;1.9;78;108;41;m;
heer17;17;;2;2.0;75;102;35;m;
heer17;17;;3;1.0;98;23;15;f;
heer17;17;;4;1.1;99;33;17;f;
heer17;33;;1;1.9;66;10;;m;
heer17;33;;2;1.8;92;9;23;f;
heer17;33;;3;2.0;77;10;;m;
heer17;33;4;4;1.5;89;7;27;m;
heer17;37;;1;1.1;95;36;16;f;
heer17;37;2;2;1.3;99;47;12;f;
heer17;37;;3;1.9;78;36;;m;
heer17;37;;4;2.3;73;24;;m;
heer17;32;;1;2.4;68;33;;f;
heer17;32;;2;1.9;77;7;26;m;
heer17;32;3;3;1.9;76;41;;f;
heer17;32;;4;2.2;74;26;;m;
heer17;18;;1;1.0;95;7;27;m;
heer17;18;;2;2.0;67;94;19;f;
heer17;18;3;3;2.1;73;101;38;m;
heer17;18;;4;1.3;100;12;31;m;
heer17;31;1;1;1.9;71;74;;f;
heer17;31;;2;2.3;74;12;32;m;
heer17;31;;3;2.1;79;15;15;f;
heer17;31;;4;2.4;75;84;;m;
heer17;28;;1;1.4;81;11;14;f;
heer17;28;2;2;1.8;82;103;;f;
heer17;28;;3;1.8;81;112;;f;
heer17;28;;4;1.5;81;12;12;f;
heer17;22;1;1;1.7;86;89;31;m;
heer17;22;;2;1.1;96;13;23;f;
heer17;22;;3;1.8;80;73;14;f;
heer17;22;;4;1.0;99;13;37;m;
heer17;41;;1;1.8;85;74;;f;
heer17;41;2;2;1.0;100;89;31;m;
heer17;41;;3;1.1;99;97;28;m;
heer17;41;;4;1.8;91;104;;f;
heer17;24;;1;1.2;96;95;;f;
heer17;24;2;2;1.0;95;95;;m;
heer17;24;;3;1.3;98;29;30;m;
heer17;24;;4;1.3;95;35;13;f;
heer17;34;;1;2.3;69;10;;f;
heer17;34;2;2;1.0;99;13;20;f;
heer17;34;;3;1.3;98;10;28;m;
heer17;34;;4;2.2;79;7;;f;
heer17;26;;1;1.2;99;8;26;m;
heer17;26;2;2;1.2;98;41;;f;
heer17;26;;3;1.0;96;25;;m;
heer17;26;;4;1.0;98;5;21;f;
heer17;19;;1;1.8;86;8;41;m;
heer17;19;;2;2.2;71;35;11;f;
heer17;19;;3;1.4;87;7;29;m;
heer17;19;4;4;2.2;73;45;28;m;
heer17;16;1;1;2.0;68;102;38;m;
heer17;16;;2;2.4;67;82;15;f;
heer17;16;;3;1.4;81;9;25;m;
heer17;16;;4;1.7;86;12;26;m;
heer17;20;;1;1.0;98;15;17;f;
heer17;20;;2;2.4;75;29;33;m;
heer17;20;3;3;1.0;99;15;41;m;
heer17;20;;4;2.1;70;34;20;f;
heer17;39;;1;2.1;69;118;;f;
heer17;39;;2;2.0;66;111;;f;
heer17;39;;3;1.7;89;119;34;m;
heer17;39;4;4;1.4;86;79;25;m;
heer17;14;;1;1.3;95;6;;m;
heer17;14;;2;1.3;99;10;;f;
heer17;14;;3;1.8;80;25;;f;
heer17;14;4;4;1.5;88;41;;m;
heer17;38;1;1;1.0;99;26;28;m;
heer17;38;;2;1.6;92;42;;m;
heer17;38;;3;1.3;97;39;19;f;
heer17;38;;4;1.4;88;33;;m;
heer17;9;;1;2.4;73;74;;m;
heer17;9;2;2;1.1;100;10;;f;
heer17;9;;3;2.3;67;90;;f;
heer17;9;;4;1.3;99;10;;m;
heer17;36;;1;2.1;70;50;;f;
heer17;36;2;2;1.6;94;28;21;f;
heer17;36;;3;1.6;86;29;23;f;
heer17;36;;4;1.9;76;36;;m;
heer17;40;;1;2.3;69;107;;f;
heer17;40;;2;2.0;67;70;;f;
heer17;40;;3;1.0;96;84;34;m;
heer17;40;4;4;1.0;97;101;29;m;
heer17;15;;1;1.5;82;30;22;f;
