vpID,scenID,choice,locPos,note,prozent,anzahl,photoID,sex,
FAEF03,41,,2,1.1,100,75,23,f,
FAEF03,41,,3,1.1,98,113,22,f,
FAEF03,41,4,4,1.7,81,115,,f,
FAEF03,38,,1,1.2,95,20,29,m,
FAEF03,38,2,2,1.7,93,39,,m,
FAEF03,38,,3,1.8,87,24,,f,
FAEF03,38,,4,1.0,100,36,20,f,
FAEF03,33,,1,1.9,67,11,,f,
FAEF03,33,2,2,1.7,94,15,18,f,
FAEF03,33,,3,2.1,69,13,,f,
FAEF03,33,,4,1.4,92,8,21,f,
FAEF03,27,,1,1.5,81,85,,f,
FAEF03,27,2,2,1.5,80,100,,m,
FAEF03,27,,3,1.5,83,37,37,m,
FAEF03,27,,4,1.7,87,33,21,f,
FAEF03,24,1,1,1.2,98,114,,f,
FAEF03,24,,2,1.3,98,49,16,f,
FAEF03,24,,3,1.3,96,77,,f,
FAEF03,24,,4,1.3,99,49,13,f,
FAEF03,36,1,1,1.4,82,39,24,f,
FAEF03,36,,2,1.7,84,50,28,m,
FAEF03,36,,3,2.1,71,35,,m,
FAEF03,36,,4,2.0,76,50,,f,
FAEF03,21,1,1,1.7,88,104,37,m,
FAEF03,21,,2,1.7,92,88,16,f,
FAEF03,21,,3,1.2,98,34,20,f,
FAEF03,21,,4,1.1,97,35,27,m,
FAEF03,12,,1,1.0,97,27,,f,
FAEF03,12,2,2,1.6,85,110,,m,
FAEF03,12,,3,1.3,98,20,,f,
FAEF03,12,,4,1.8,84,79,,f,
FAEF03,25,1,1,1.2,98,116,,f,
FAEF03,25,,2,1.2,95,11,31,m,
FAEF03,25,,3,1.2,100,114,,m,
FAEF03,25,,4,1.3,96,6,14,f,
FAEF03,28,1,1,1.6,83,103,,m,
FAEF03,28,,2,1.8,92,102,,f,
FAEF03,28,,3,1.7,81,5,17,f,
FAEF03,28,,4,1.4,88,12,25,m,
FAEF03,6,,1,1.5,87,48,,m,
FAEF03,6,2,2,2.2,79,119,,m,
FAEF03,6,,3,2.2,67,115,,m,
FAEF03,6,,4,1.8,88,35,,m,
FAEF03,26,,1,1.1,97,11,41,m,
FAEF03,26,2,2,1.3,100,45,,f,
FAEF03,26,,3,1.3,95,13,39,m,
FAEF03,26,,4,1.3,98,26,,m,
FAEF03,16,,1,1.4,82,14,24,f,
FAEF03,16,2,2,1.9,72,88,34,m,
FAEF03,16,,3,1.8,86,6,17,f,
FAEF03,16,,4,2.3,68,92,22,f,
FAEF03,15,,1,2.0,70,104,34,m,
FAEF03,15,,2,1.4,87,26,38,m,
FAEF03,15,,3,1.8,84,26,26,m,
FAEF03,15,4,4,1.9,79,105,19,f,
FAEF03,29,1,1,1.8,86,46,,m,
FAEF03,29,,2,1.6,81,5,40,m,
FAEF03,29,,3,1.4,84,43,,m,
FAEF03,29,,4,1.4,80,6,34,m,
FAEF03,30,1,1,2.1,70,118,,m,
FAEF03,30,,2,2.4,67,33,24,f,
FAEF03,30,,3,2.3,66,96,,m,
FAEF03,30,,4,2.4,69,35,18,f,
FAEF03,20,,1,2.0,70,40,29,m,
FAEF03,20,2,2,1.3,96,15,24,f,
FAEF03,20,,3,2.4,71,24,20,f,
FAEF03,20,,4,1.2,100,7,27,m,
FAEF03,31,,1,1.9,69,109,,f,
FAEF03,31,,2,2.4,73,14,28,m,
FAEF03,31,,3,2.1,73,13,31,m,
FAEF03,31,4,4,2.3,79,100,,m,
FAEF03,13,,1,1.2,99,13,,m,
FAEF03,13,,2,1.3,100,7,,f,
FAEF03,13,,3,1.7,86,74,,f,
FAEF03,13,4,4,1.7,90,114,,f,
FAEF03,37,1,1,1.1,97,41,27,m,
FAEF03,37,,2,1.9,66,22,,f,
FAEF03,37,,3,1.0,99,47,24,f,
FAEF03,37,,4,2.3,70,34,,m,
FAEF03,10,,1,1.6,80,5,,f,
FAEF03,10,,2,1.8,92,8,,f,
FAEF03,10,3,3,2.1,70,40,,m,
FAEF03,10,,4,1.9,67,25,,m,
FAEF03,39,,1,2.3,69,87,,f,
FAEF03,39,,2,1.8,83,80,41,m,
FAEF03,39,,3,2.0,78,98,,m,
FAEF03,39,4,4,1.7,86,73,11,f,
FAEF03,14,1,1,1.3,96,15,,m,
FAEF03,14,,2,1.8,92,35,,m,
FAEF03,14,,3,1.8,82,29,,m,
FAEF03,14,,4,1.1,100,13,,m,
FAEF03,17,1,1,1.9,73,83,25,m,
FAEF03,17,,2,2.0,72,88,37,m,
FAEF03,17,,3,1.0,98,32,36,m,
FAEF03,17,,4,1.0,96,25,39,m,
FAEF03,22,,1,1.1,95,8,39,m,
FAEF03,22,,2,1.3,97,12,21,f,
FAEF03,22,,3,1.8,90,93,40,m,
FAEF03,22,4,4,1.5,83,88,12,f,
gawe05,36,,1,1.6,81,25,12,f,
gawe05,36,,2,2.1,79,43,,m,
gawe05,36,,3,2.1,67,26,,m,
gawe05,36,4,4,1.7,92,25,34,m,
gawe05,11,1,1,1.2,99,7,,m,
gawe05,11,,2,2.0,74,36,,f,
gawe05,11,,3,2.4,68,32,,m,
gawe05,11,,4,1.3,95,9,,f,
gawe05,16,,1,2.0,78,98,21,f,
gawe05,16,,2,2.3,67,120,30,m,
gawe05,16,,3,1.6,89,9,40,m,
gawe05,16,4,4,1.7,91,11,19,f,
gawe05,37,,1,1.0,100,26,18,f,
gawe05,37,,2,1.9,75,34,,f,
gawe05,37,,3,1.9,69,36,,m,
gawe05,37,4,4,1.1,98,20,28,m,
gawe05,8,,1,2.0,74,85,,m,
gawe05,8,,2,1.0,96,35,,f,
gawe05,8,3,3,1.0,100,47,,m,
gawe05,8,,4,2.0,68,79,,m,
gawe05,39,,1,2.3,76,97,,m,
gawe05,39,,2,2.2,71,93,,f,
gawe05,39,3,3,1.7,82,82,21,f,
gawe05,39,,4,1.5,90,72,22,f,
gawe05,21,,1,1.7,91,94,39,m,
gawe05,21,,2,1.2,99,30,18,f,
gawe05,21,3,3,1.4,92,94,37,m,
gawe05,21,,4,1.3,96,25,22,f,
gawe05,13,,1,1.8,93,89,,m,
gawe05,13,,2,1.3,96,5,,m,
gawe05,13,3,3,1.4,85,72,,m,
gawe05,13,,4,1.1,96,6,,f,
gawe05,38,1,1,1.0,97,22,32,m,
gawe05,38,,2,1.7,85,42,,m,
gawe05,38,,3,1.2,99,27,37,m,
gawe05,38,,4,1.7,89,30,,f,
gawe05,23,,1,1.5,89,37,21,f,
gawe05,23,2,2,1.3,96,10,39,m,
gawe05,23,,3,1.8,85,49,28,m,
gawe05,23,,4,1.3,97,14,37,m,
gawe05,32,,1,2.4,71,40,,m,
gawe05,32,2,2,2.2,71,11,17,f,
gawe05,32,,3,2.2,78,40,,f,
gawe05,32,,4,2.3,69,20,,f,
gawe05,12,,1,1.4,84,97,,m,
gawe05,12,2,2,1.1,96,41,,m,
gawe05,12,,3,1.0,100,48,,f,
gawe05,12,,4,1.4,86,93,,m,
gawe05,15,,1,1.5,84,42,13,f,
gawe05,15,2,2,1.8,94,25,11,f,
gawe05,15,,3,1.9,70,99,14,f,
gawe05,15,,4,2.4,77,85,36,m,
gawe05,28,1,1,1.6,92,11,19,f,
gawe05,28,,2,1.8,87,117,,f,
gawe05,28,,3,1.4,93,97,,m,
gawe05,28,,4,1.6,92,10,27,m,
gawe05,31,1,1,2.0,71,7,27,m,
gawe05,31,,2,2.3,79,111,,f,
gawe05,31,,3,2.0,71,82,,f,
gawe05,31,,4,1.9,73,13,17,f,
gawe05,9,,1,1.3,100,9,,f,
gawe05,9,,2,2.2,77,101,,f,
gawe05,9,3,3,1.1,97,5,,m,
gawe05,9,,4,2.4,66,84,,f,
gawe05,29,,1,1.8,82,11,24,f,
gawe05,29,,2,1.6,84,27,,m,
gawe05,29,3,3,1.6,94,14,29,m,
gawe05,29,,4,1.8,93,41,,m,
gawe05,18,,1,1.9,79,86,22,f,
gawe05,18,,2,1.9,67,119,13,f,
gawe05,18,,3,1.2,97,12,17,f,
gawe05,18,4,4,1.1,100,6,21,f,
gawe05,26,,1,1.1,99,21,,m,
gawe05,26,,2,1.2,98,10,12,f,
gawe05,26,3,3,1.3,96,5,34,m,
gawe05,26,,4,1.3,95,43,,f,
gawe05,17,1,1,1.0,97,50,31,m,
gawe05,17,,2,1.1,96,32,16,f,
gawe05,17,,3,1.9,78,99,38,m,
gawe05,17,,4,2.3,77,119,40,m,
gawe05,27,,1,1.5,87,21,18,f,
gawe05,27,2,2,1.8,91,35,36,m,
gawe05,27,,3,1.5,94,71,,m,
gawe05,27,,4,1.8,93,93,,f,
gawe05,20,,1,2.0,74,49,12,f,
gawe05,20,,2,2.0,68,45,18,f,
gawe05,20,3,3,1.0,99,15,40,m,
gawe05,20,,4,1.1,100,9,16,f,
gawe05,24,,1,1.0,98,49,40,m,
gawe05,24,2,2,1.0,98,34,35,m,
gawe05,24,,3,1.0,95,110,,f,
gawe05,24,,4,1.1,98,100,,f,
gawe05,33,1,1,1.6,85,12,34,m,
gawe05,33,,2,1.6,94,6,21,f,
gawe05,33,,3,2.2,69,9,,f,
gawe05,33,,4,2.1,73,15,,f,
gawe05,34,,1,1.2,100,10,21,f,
gawe05,34,2,2,1.1,96,10,32,m,
gawe05,34,,3,2.0,77,7,,f,
gawe05,34,,4,1.9,70,14,,m,
gawe05,25,,1,1.0,95,113,,m,
gawe05,25,2,2,1.2,96,14,19,f,
gawe05,25,,3,1.2,97,76,,m,
gawe05,25,,4,1.2,97,5,13,f,
gawe05,41,1,1,1.0,96,70,33,m,
gawe05,41,,2,1.6,82,78,,f,
gawe05,41,,3,1.1,97,103,19,f,
gawe05,41,,4,1.4,94,74,,m,
gawe05,6,1,1,1.7,82,41,,m,
gawe05,6,,2,2.2,70,120,,m,
gawe05,6,,3,2.2,70,96,,f,
gawe05,6,,4,1.7,87,21,,f,
gawe05,10,,1,2.1,66,28,,f,
gawe05,10,,2,2.4,68,40,,f,
gawe05,10,3,3,1.5,88,15,,f,
gawe05,10,,4,1.7,85,10,,m,
gawe05,40,1,1,1.0,97,102,21,f,
gawe05,40,,2,1.1,96,89,18,f,
gawe05,40,,3,2.4,71,110,,f,
gawe05,40,,4,2.4,78,87,,m,
gawe05,7,,1,1.5,82,11,,f,
gawe05,7,2,2,1.7,93,5,,m,
gawe05,7,,3,2.3,79,75,,f,
gawe05,7,,4,2.4,66,94,,m,
gawe05,19,,1,2.3,77,31,22,f,
gawe05,19,2,2,1.7,84,13,38,m,
gawe05,19,,3,2.4,73,34,35,m,
gawe05,19,,4,1.8,85,10,41,m,
gawe05,22,,1,1.1,95,15,20,f,
gawe05,22,2,2,1.3,96,14,36,m,
gawe05,22,,3,1.7,80,110,29,m,
gawe05,22,,4,1.4,81,80,31,m,
gawe05,35,,1,1.6,87,6,,m,
gawe05,35,,2,1.8,90,13,,m,
gawe05,35,3,3,1.2,100,11,36,m,
gawe05,35,,4,1.0,95,7,32,m,
gawe05,14,,1,1.6,90,39,,f,
gawe05,14,,2,1.8,85,48,,f,
gawe05,14,,3,1.3,96,6,,m,
gawe05,14,4,4,1.0,97,15,,m,
gawe05,30,,1,2.2,79,120,,m,
gawe05,30,2,2,1.9,79,34,21,f,
gawe05,30,,3,2.3,72,48,26,m,
gawe05,30,,4,2.2,70,111,,f,
giar26,29,1,1,1.4,93,15,29,m,
giar26,29,,2,1.4,81,39,,f,
giar26,29,,3,1.8,83,46,,f,
giar26,29,,4,1.7,89,8,41,m,
giar26,9,1,1,1.1,98,13,,m,
giar26,9,,2,1.3,98,15,,m,
giar26,9,,3,2.2,72,103,,m,
giar26,9,,4,2.0,70,100,,m,
giar26,35,,1,1.4,86,8,,m,
giar26,35,2,2,1.2,100,8,16,f,
giar26,35,,3,1.3,95,6,34,m,
giar26,35,,4,1.4,86,13,,f,
giar26,26,,1,1.1,96,5,22,f,
giar26,26,2,2,1.3,98,39,,m,
giar26,26,,3,1.1,100,9,34,m,
giar26,26,,4,1.3,95,43,,f,
giar26,10,,1,1.6,81,5,,f,
giar26,10,2,2,1.5,81,9,,f,
giar26,10,,3,2.0,69,27,,f,
giar26,10,,4,2.1,74,24,,m,
giar26,40,1,1,1.0,100,120,21,f,
giar26,40,,2,1.3,99,100,35,m,
giar26,40,,3,2.3,68,72,,m,
giar26,40,,4,2.3,78,108,,m,
giar26,24,,1,1.0,99,70,,f,
giar26,24,,2,1.1,96,50,39,m,
giar26,24,,3,1.0,98,26,31,m,
giar26,24,4,4,1.3,99,89,,m,
giar26,17,,1,2.0,69,109,17,f,
giar26,17,,2,2.1,76,76,36,m,
giar26,17,3,3,1.1,97,42,22,f,
giar26,17,,4,1.3,96,37,24,f,
giar26,12,,1,1.0,97,20,,m,
giar26,12,,2,1.6,91,108,,f,
giar26,12,3,3,1.2,98,24,,m,
giar26,12,,4,1.7,85,119,,f,
giar26,11,,1,1.2,100,5,,f,
giar26,11,2,2,1.1,96,9,,m,
giar26,11,,3,2.4,70,30,,f,
giar26,11,,4,2.4,78,36,,f,
giar26,27,,1,1.7,82,107,,m,
giar26,27,2,2,1.5,83,117,,m,
giar26,27,,3,1.8,85,47,41,m,
giar26,27,,4,1.4,83,50,23,f,
giar26,13,,1,1.8,86,97,,m,
giar26,13,,2,1.6,85,102,,f,
giar26,13,,3,1.2,96,7,,m,
giar26,13,4,4,1.2,97,8,,m,
giar26,23,,1,1.3,97,5,20,f,
giar26,23,,2,1.6,93,22,30,m,
giar26,23,3,3,1.3,99,13,34,m,
giar26,23,,4,1.8,91,39,21,f,
giar26,18,,1,1.9,79,107,38,m,
giar26,18,2,2,1.1,97,8,11,f,
giar26,18,,3,1.2,96,8,34,m,
giar26,18,,4,2.3,77,73,22,f,
giar26,22,1,1,1.3,100,12,19,f,
giar26,22,,2,1.0,96,5,37,m,
giar26,22,,3,1.5,82,76,14,f,
giar26,22,,4,1.8,83,70,32,m,
giar26,34,1,1,1.1,98,11,14,f,
giar26,34,,2,2.3,67,8,,f,
giar26,34,,3,1.3,99,7,35,m,
giar26,34,,4,2.2,75,9,,m,
giar26,32,1,1,2.0,74,20,,f,
giar26,32,,2,2.4,78,9,26,m,
giar26,32,,3,2.2,70,46,,f,
giar26,32,,4,2.1,70,21,,f,
giar26,8,1,1,1.0,98,42,,f,
giar26,8,,2,2.0,71,113,,m,
giar26,8,,3,1.2,100,31,,m,
giar26,8,,4,1.9,77,104,,f,
giar26,36,,1,2.2,76,38,,m,
giar26,36,,2,2.4,77,31,,f,
giar26,36,3,3,1.4,82,31,36,m,
giar26,36,,4,1.8,84,34,38,m,
giar26,30,,1,2.1,74,75,,m,
giar26,30,,2,2.2,68,39,24,f,
giar26,30,3,3,2.0,74,31,15,f,
giar26,30,,4,2.1,73,101,,m,
giar26,15,,1,2.2,72,73,39,m,
giar26,15,,2,2.0,76,79,17,f,
giar26,15,,3,1.8,81,42,27,m,
giar26,15,4,4,1.5,93,27,11,f,
giar26,19,,1,1.8,84,12,37,m,
giar26,19,,2,2.2,66,22,24,f,
giar26,19,,3,2.1,70,40,32,m,
giar26,19,4,4,1.7,93,5,41,m,
giar26,33,,1,1.6,81,14,24,f,
giar26,33,,2,1.9,75,6,,f,
giar26,33,3,3,1.4,89,7,36,m,
giar26,33,,4,2.2,70,11,,f,
giar26,25,,1,1.2,98,117,,m,
giar26,25,,2,1.0,100,14,20,f,
giar26,25,3,3,1.0,99,88,,f,
giar26,25,,4,1.2,100,14,23,f,
giar26,28,,1,1.7,86,81,,m,
giar26,28,,2,1.8,87,7,14,f,
giar26,28,,3,1.6,83,11,15,f,
giar26,28,4,4,1.6,89,83,,m,
giar26,16,1,1,1.4,91,13,25,m,
giar26,16,,2,2.2,70,112,29,m,
giar26,16,,3,1.8,83,13,19,f,
giar26,16,,4,2.0,72,80,41,m,
giar26,14,1,1,1.0,96,12,,f,
giar26,14,,2,1.7,81,24,,f,
giar26,14,,3,1.5,89,34,,f,
giar26,14,,4,1.2,99,14,,m,
giar26,31,1,1,1.9,73,92,,m,
giar26,31,,2,2.3,74,13,31,m,
giar26,31,,3,2.2,76,5,36,m,
giar26,31,,4,2.2,72,118,,m,
giar26,7,,1,1.7,91,15,,m,
giar26,7,2,2,1.6,94,12,,m,
giar26,7,,3,2.4,77,72,,m,
giar26,7,,4,2.3,67,71,,f,
giar26,20,,1,2.1,75,36,32,m,
giar26,20,,2,2.4,66,40,12,f,
giar26,20,,3,1.3,97,5,11,f,
giar26,20,4,4,1.3,98,12,18,f,
giar26,37,,1,1.3,96,43,34,m,
giar26,37,,2,1.9,73,27,,f,
giar26,37,3,3,1.2,95,25,16,f,
giar26,37,,4,2.4,69,38,,f,
giar26,6,1,1,1.5,80,45,,f,
giar26,6,,2,1.6,80,31,,m,
giar26,6,,3,2.4,75,86,,f,
giar26,6,,4,2.4,69,100,,m,
giar26,41,,1,1.8,80,101,,m,
giar26,41,,2,1.3,97,119,36,m,
giar26,41,3,3,1.2,95,81,13,f,
giar26,41,,4,1.4,83,102,,m,
giar26,38,1,1,1.0,96,39,15,f,
giar26,38,,2,1.3,96,42,31,m,
giar26,38,,3,1.4,91,34,,f,
giar26,38,,4,1.5,81,30,,m,
giar26,21,,1,1.2,99,25,16,f,
giar26,21,,2,1.7,92,103,40,m,
giar26,21,,3,1.5,89,71,36,m,
giar26,21,4,4,1.1,98,46,38,m,
giar26,39,,1,2.0,79,89,,m,
giar26,39,2,2,1.4,83,102,30,m,
giar26,39,,3,2.1,69,102,,f,
giar26,39,,4,1.7,87,97,35,m,
Gier18,17,,1,2.0,72,117,32,m,
Gier18,17,2,2,1.1,100,42,21,f,
Gier18,17,,3,1.2,100,21,11,f,
Gier18,17,,4,2.0,66,82,25,m,
Gier18,32,,1,2.3,69,37,,m,
Gier18,32,,2,2.0,70,28,,f,
Gier18,32,,3,2.0,72,14,14,f,
Gier18,32,4,4,2.2,76,22,,m,
Gier18,14,,1,1.3,99,12,,m,
Gier18,14,2,2,1.7,80,30,,f,
Gier18,14,,3,1.3,95,12,,m,
Gier18,14,,4,1.5,80,23,,m,
Gier18,41,,1,1.3,97,113,25,m,
Gier18,41,,2,1.6,80,86,,m,
Gier18,41,3,3,1.0,100,88,39,m,
Gier18,41,,4,1.5,93,88,,m,
Gier18,16,1,1,2.0,70,70,39,m,
Gier18,16,,2,1.8,85,10,25,m,
Gier18,16,,3,1.6,91,8,18,f,
Gier18,16,,4,2.4,68,114,32,m,
Gier18,38,1,1,1.1,99,30,37,m,
Gier18,38,,2,1.3,98,45,30,m,
Gier18,38,,3,1.7,82,42,,m,
Gier18,38,,4,1.4,86,28,,m,
Gier18,10,,1,2.1,67,47,,m,
Gier18,10,,2,1.7,84,9,,f,
Gier18,10,,3,1.9,69,20,,f,
Gier18,10,4,4,1.7,86,15,,f,
Gier18,40,,1,2.0,68,80,,m,
Gier18,40,2,2,1.0,99,117,40,m,
Gier18,40,,3,1.0,95,87,28,m,
Gier18,40,,4,2.2,69,72,,m,
Gier18,35,,1,1.5,83,8,,m,
Gier18,35,2,2,1.1,97,15,35,m,
Gier18,35,,3,1.3,100,15,27,m,
Gier18,35,,4,1.6,86,10,,f,
Gier18,37,,1,2.0,77,45,,f,
Gier18,37,2,2,1.1,96,50,41,m,
Gier18,37,,3,1.3,98,27,25,m,
Gier18,37,,4,2.0,66,30,,m,
Gier18,15,,1,1.8,85,30,22,f,
Gier18,15,,2,2.2,72,119,27,m,
Gier18,15,,3,1.7,80,29,18,f,
Gier18,15,4,4,1.9,77,115,28,m,
Gier18,36,,1,1.9,68,43,,f,
Gier18,36,,2,2.2,70,20,,m,
Gier18,36,3,3,1.4,83,42,29,m,
Gier18,36,,4,1.8,88,21,11,f,
Gier18,13,,1,1.0,95,10,,m,
Gier18,13,,2,1.8,86,76,,f,
Gier18,13,3,3,1.6,94,97,,m,
Gier18,13,,4,1.2,98,9,,m,
Gier18,11,,1,1.2,95,7,,m,
Gier18,11,2,2,2.3,74,50,,m,
Gier18,11,,3,2.0,68,26,,f,
Gier18,11,,4,1.0,98,8,,f,
Gier18,31,,1,2.3,66,7,18,f,
Gier18,31,2,2,2.0,72,100,,m,
Gier18,31,,3,2.0,76,10,38,m,
Gier18,31,,4,2.3,77,93,,f,
Gier18,19,,1,2.4,66,24,16,f,
Gier18,19,,2,1.4,80,7,13,f,
Gier18,19,3,3,1.5,89,10,15,f,
Gier18,19,,4,2.4,66,24,17,f,
Gier18,28,,1,1.8,83,6,34,m,
Gier18,28,,2,1.5,86,95,,m,
Gier18,28,3,3,1.5,92,108,,m,
Gier18,28,,4,1.6,90,7,18,f,
Gier18,20,1,1,1.0,95,10,17,f,
Gier18,20,,2,2.1,76,27,15,f,
Gier18,20,,3,2.2,70,35,20,f,
Gier18,20,,4,1.0,95,5,24,f,
Gier18,39,1,1,1.5,92,115,25,m,
Gier18,39,,2,1.4,81,95,24,f,
Gier18,39,,3,2.2,77,117,,m,
Gier18,39,,4,2.1,75,78,,m,
Gier18,34,1,1,1.1,99,15,11,f,
Gier18,34,,2,2.1,74,10,,f,
Gier18,34,,3,1.1,98,9,17,f,
Gier18,34,,4,2.1,75,7,,f,
Gier18,12,,1,1.7,92,94,,f,
Gier18,12,,2,1.0,99,25,,f,
Gier18,12,,3,1.2,99,38,,m,
Gier18,12,4,4,1.4,92,117,,m,
Gier18,23,,1,1.0,100,13,33,m,
Gier18,23,2,2,1.4,87,28,41,m,
Gier18,23,,3,1.1,97,10,32,m,
Gier18,23,,4,1.6,82,38,36,m,
Gier18,22,,1,1.8,80,103,18,f,
Gier18,22,2,2,1.5,88,86,35,m,
Gier18,22,,3,1.1,97,9,30,m,
Gier18,22,,4,1.0,95,15,20,f,
Gier18,18,1,1,1.9,78,75,11,f,
Gier18,18,,2,1.2,99,13,36,m,
Gier18,18,,3,2.4,71,99,38,m,
Gier18,18,,4,1.0,98,12,25,m,
Gier18,24,,1,1.3,95,28,29,m,
Gier18,24,2,2,1.0,99,48,28,m,
Gier18,24,,3,1.2,96,76,,f,
Gier18,24,,4,1.3,100,100,,f,
Gier18,21,,1,1.8,84,78,41,m,
Gier18,21,2,2,1.0,96,40,12,f,
Gier18,21,,3,1.1,95,41,19,f,
Gier18,21,,4,1.8,80,115,29,m,
Gier18,25,,1,1.3,97,79,,f,
Gier18,25,,2,1.3,95,6,15,f,
Gier18,25,,3,1.0,96,7,18,f,
Gier18,25,4,4,1.2,99,104,,f,
Gier18,7,,1,2.2,75,71,,f,
Gier18,7,,2,1.6,89,12,,f,
Gier18,7,3,3,1.9,74,118,,m,
Gier18,7,,4,1.6,80,14,,f,
Gier18,30,,1,2.0,76,22,13,f,
Gier18,30,,2,1.9,78,37,20,f,
Gier18,30,,3,2.1,78,88,,f,
Gier18,30,4,4,1.9,70,76,,f,
Gier18,33,,1,2.0,73,7,,f,
Gier18,33,,2,2.4,74,10,,m,
Gier18,33,3,3,1.8,93,11,17,f,
Gier18,33,,4,1.6,92,6,26,m,
Gier18,8,,1,2.2,74,103,,f,
Gier18,8,2,2,1.1,98,23,,f,
Gier18,8,,3,2.0,78,82,,m,
Gier18,8,,4,1.2,95,28,,m,
Gier18,27,,1,1.5,81,114,,m,
Gier18,27,,2,1.8,84,41,19,f,
Gier18,27,3,3,1.7,91,89,,m,
Gier18,27,,4,1.6,80,29,22,f,
Gier18,6,1,1,1.8,92,38,,f,
Gier18,6,,2,2.2,72,112,,m,
Gier18,6,,3,2.0,66,96,,m,
Gier18,6,,4,1.6,85,33,,f,
Gier18,26,,1,1.2,97,26,,f,
Gier18,26,,2,1.0,100,13,40,m,
Gier18,26,3,3,1.1,96,28,,f,
Gier18,26,,4,1.2,96,14,30,m,
Gier18,9,,1,1.1,99,8,,m,
Gier18,9,,2,1.9,74,70,,f,
Gier18,9,,3,1.3,99,15,,f,
Gier18,9,4,4,1.9,79,87,,f,
Gier18,29,,1,1.8,93,10,31,m,
Gier18,29,2,2,1.5,85,40,,f,
Gier18,29,,3,1.4,83,12,28,m,
Gier18,29,,4,1.4,86,20,,m,
haan03,17,,1,2.0,77,91,27,m,
haan03,17,2,2,1.3,97,42,13,f,
haan03,17,,3,1.1,95,21,18,f,
haan03,17,,4,1.9,70,110,33,m,
haan03,21,,1,1.7,84,90,18,f,
haan03,21,,2,1.3,97,36,30,m,
haan03,21,,3,1.0,99,25,41,m,
haan03,21,4,4,1.7,89,88,34,m,
haan03,30,1,1,2.3,71,99,,f,
haan03,30,,2,2.1,70,87,,m,
haan03,30,,3,2.3,69,36,41,m,
haan03,30,,4,2.1,79,20,26,m,
haan03,23,,1,1.0,99,13,22,f,
haan03,23,,2,1.4,81,25,17,f,
haan03,23,3,3,1.5,81,45,33,m,
haan03,23,,4,1.0,99,5,32,m,
haan03,9,,1,1.2,95,7,,m,
haan03,9,,2,1.0,97,5,,f,
haan03,9,3,3,2.0,77,95,,f,
haan03,9,,4,2.3,77,98,,m,
haan03,29,1,1,1.5,85,21,,m,
haan03,29,,2,1.7,94,43,,f,
haan03,29,,3,1.5,94,10,39,m,
haan03,29,,4,1.6,93,8,31,m,
haan03,10,1,1,1.6,89,13,,m,
haan03,10,,2,2.0,69,24,,f,
haan03,10,,3,2.4,66,25,,f,
haan03,10,,4,1.7,82,7,,m,
haan03,24,,1,1.2,97,21,24,f,
haan03,24,2,2,1.2,97,98,,f,
haan03,24,,3,1.0,96,34,30,m,
haan03,24,,4,1.2,95,120,,m,
haan03,6,,1,1.6,82,26,,m,
haan03,6,,2,2.2,75,87,,m,
haan03,6,3,3,1.5,87,30,,f,
haan03,6,,4,2.2,77,110,,m,
haan03,28,1,1,1.5,94,93,,m,
haan03,28,,2,1.7,85,6,37,m,
haan03,28,,3,1.6,91,8,40,m,
haan03,28,,4,1.6,92,113,,f,
haan03,18,,1,2.1,71,100,37,m,
haan03,18,2,2,1.0,100,15,13,f,
haan03,18,,3,1.0,98,14,27,m,
haan03,18,,4,2.4,70,86,29,m,
haan03,32,1,1,2.3,79,33,,f,
haan03,32,,2,2.1,77,32,,m,
haan03,32,,3,1.9,68,50,,m,
haan03,32,,4,2.4,74,14,16,f,
haan03,27,,1,1.7,87,97,,m,
haan03,27,,2,1.4,81,49,14,f,
haan03,27,3,3,1.5,83,71,,m,
haan03,27,,4,1.7,91,25,41,m,
haan03,31,,1,1.9,70,7,15,f,
haan03,31,,2,2.3,68,5,14,f,
haan03,31,3,3,2.0,69,101,,f,
haan03,31,,4,2.4,71,120,,m,
haan03,14,,1,1.3,100,7,,f,
haan03,14,,2,1.7,89,24,,m,
haan03,14,3,3,1.6,87,43,,m,
haan03,14,,4,1.0,98,12,,f,
haan03,11,1,1,1.2,96,9,,f,
haan03,11,,2,2.3,74,50,,f,
haan03,11,,3,1.1,96,5,,f,
haan03,11,,4,2.1,66,37,,m,
haan03,19,,1,1.5,84,8,15,f,
haan03,19,,2,2.0,72,23,36,m,
haan03,19,3,3,1.8,94,9,24,f,
haan03,19,,4,2.4,71,24,29,m,
haan03,37,,1,2.0,70,23,,m,
haan03,37,,2,1.3,96,35,22,f,
haan03,37,,3,2.2,68,24,,m,
haan03,37,4,4,1.0,99,25,11,f,
haan03,7,,1,2.0,69,85,,f,
haan03,7,2,2,2.0,73,119,,m,
haan03,7,,3,1.5,83,10,,f,
haan03,7,,4,1.7,80,9,,m,
haan03,15,,1,1.9,69,84,18,f,
haan03,15,,2,2.1,77,76,19,f,
haan03,15,3,3,1.5,80,45,21,f,
haan03,15,,4,1.6,81,30,40,m,
haan03,36,,1,2.4,70,49,,m,
haan03,36,,2,2.4,70,39,,m,
haan03,36,,3,1.4,82,46,13,f,
haan03,36,4,4,1.7,89,47,24,f,
haan03,12,,1,1.8,86,104,,m,
haan03,12,,2,1.8,81,94,,m,
haan03,12,3,3,1.2,97,28,,f,
haan03,12,,4,1.2,98,20,,f,
